"design_id","scenario_id_module","innovation_module","module","panel","series","phi_module","N_module","M_module","Q_module","x_order","alpha_nominal","C_nominal","note","innovation_label_module","dist_code","skewness","excess_kurtosis","assumption_status_module","severity_group_module","phi_label_module","alpha_effective","L_module","seed","scenario_id_result","innovation_result","innovation_label_result","assumption_status_result","severity_group_result","phi_result","phi_label_result","N_result","M_result","Q_result","L_result","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","constant_sensitivity","N_64","N = 64",0.5,64,16,4,2,0.5,2,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",64,16,4,5,100000,20000,"K_leading",0.79844,-0.15156,0.0012685959419768,-0.15124,0.00120194803165141,0.20156,1.1580743618781,0.7958,0.00285045926124195,20000,0.662628765426856,0.0019768266782917,0.279565509890108,0.64234097762072,0.457718463353778,0.840093686414295,1.03328977412434,1.16243311391499,0.662628765426856,0.789029512767752,1.17420817875057,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","constant_sensitivity","N_64","N = 64",0.5,64,16,4,2,0.5,2,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",64,16,4,5,100000,20000,"V_oracle",0.75334,-0.19666,0.00136315385925434,-0.19634,0.00129101615451826,0.24666,1.73464996105144,0.7506,0.00305940876641223,20000,0.57827035661248,0.00172097417215187,0.243382501475099,0.560952434340654,0.399614049980064,0.733955004284568,0.901258241206689,1.01392823328755,0.57827035661248,0.688579188728783,1.02472125825382,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","constant_sensitivity","N_64","N = 64",0.5,64,16,4,2,0.5,2,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",64,16,4,5,100000,20000,"V_feasible",0.75019,-0.19981,0.0013689593270072,-0.19949,0.00129982856352018,0.24981,1.78136240310304,0.7474,0.00307240329384018,20000,0.578310746773846,0.00177202566432666,0.250602272736395,0.559535516584467,0.39391780207547,0.738271106138571,0.911613043048421,1.0303145709913,0.578310746773846,0.688627283576163,1.02479283144879,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","constant_sensitivity","N_64","N = 64",0.5,64,16,4,2,0.5,2,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",64,16,4,5,100000,20000,"VK_asym_full_oracle",0.78994,-0.16006,0.00128815680877757,-0.15974,0.00121919899461158,0.21006,1.26484892993334,0.7873,0.00289360251244016,20000,0.644618660936503,0.00192201181380685,0.271813517412696,0.624725933249526,0.445329920975504,0.817462523332986,1.00526462695402,1.1299339289009,0.644618660936503,0.767583863691884,1.14229345802591,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","constant_sensitivity","N_64","N = 64",0.5,64,16,4,2,0.5,2,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",64,16,4,5,100000,20000,"VK_leading_oracle",0.80461,-0.14539,0.00125384507775084,-0.14507,0.00118998366022863,0.19539,1.08415622565715,0.80165,0.00281963896181763,20000,0.675830448168046,0.00201707730791519,0.285257808520867,0.654889490302697,0.466688066059977,0.857121673289212,1.05432423111745,1.18619188147795,0.675830448168046,0.804749502367486,1.19760215839163,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","constant_sensitivity","N_64","N = 64",0.5,64,16,4,2,0.5,2,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",64,16,4,5,100000,20000,"VK_asym_full_feasible",0.7873,-0.1627,0.00129405838353608,-0.16238,0.00122830877364954,0.2127,1.29891008559597,0.7847,0.0029064231453799,20000,0.645671684992274,0.00197333133251475,0.279071193349813,0.624569409280187,0.440421801822285,0.823212317088139,1.0170231791995,1.14704443927424,0.645671684992274,0.768837758936113,1.14415946433777,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","constant_sensitivity","N_64","N = 64",0.5,64,16,4,2,0.5,2,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",64,16,4,5,100000,20000,"F_feasible_leading",0.80226,-0.14774,0.0012595193225989,-0.14742,0.00119945313492367,0.19774,1.1133515019394,0.79915,0.00283292496812041,20000,0.677280371403183,0.00206699877878876,0.292317770637169,0.65534350299864,0.462766732639104,0.863204988317586,1.06609838123027,1.20170853779532,0.677280371403183,0.806476007891336,1.20017148802247,0,0,0,0.13618
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","constant_sensitivity","N_4096","N = 4096",0.5,4096,64,64,1,0.5,1,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"V_oracle",0.94647,-0.00352999999999992,0.000711790271779546,-0.00314,0.000410491277655068,0.05353,1.03776354865385,0.9453,0.00160791650902651,20000,0.10607556822232,6.72485961875941e-05,0.00951038767790472,0.106012849920338,0.0995085061014322,0.112499471320281,0.118296989732635,0.121880365983374,0.10607556822232,1.00006291840903,1.0106906810227,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","constant_sensitivity","N_4096","N = 4096",0.5,4096,64,64,1,0.5,1,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"raw",0.94372,-0.00627999999999995,0.000728783655140536,-0.00589,0.000417558166664509,0.05628,1.05949862297739,0.94285,0.00164139997410747,20000,0.104953543367972,6.65266476058983e-05,0.0094082887303477,0.104890359407834,0.0984608481821328,0.111307609775007,0.11704617821346,0.120591567752841,0.104953543367972,0.989484653600538,1,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","constant_sensitivity","N_4096","N = 4096",0.5,4096,64,64,1,0.5,1,"M = C sqrt(N)","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"K_asym_full",0.94662,-0.00337999999999994,0.000710848616795447,-0.00299,0.000410380656370194,0.05338,1.03639106837469,0.9455,0.00160514407453038,20000,0.106147632870317,6.72949834985334e-05,0.00951694783432995,0.106084712178341,0.099575490525028,0.112576291532546,0.118376464299781,0.121963519566645,0.106147632870317,1.000742331995,1.01137731480069,0,0,0,0
