"design_id","scenario_id_module","innovation_module","module","panel","series","phi_module","N_module","M_module","Q_module","x_order","alpha_nominal","C_nominal","note","innovation_label_module","dist_code","skewness","excess_kurtosis","assumption_status_module","severity_group_module","phi_label_module","alpha_effective","L_module","seed","scenario_id_result","innovation_result","innovation_label_result","assumption_status_result","severity_group_result","phi_result","phi_label_result","N_result","M_result","Q_result","L_result","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"K_asym_full",0.93896,-0.0110399999999999,0.000757060885266172,-0.01065,0.000350666514897055,0.06104,1.0993740901208,0.939,0.00169232089155692,20000,0.101839724594618,3.20580622924792e-05,0.00453369464774256,0.101781699968587,0.0987910149418123,0.104862130853545,0.107624708312179,0.109352036035953,0.101839724594618,0.960128085051684,1.00213843709093,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"K_leading",0.93915,-0.0108499999999999,0.000755958183367307,-0.01046,0.000348291683895798,0.06085,1.09757713998984,0.9391,0.00169102321095838,20000,0.101923678605177,3.20845123338449e-05,0.00453743524846503,0.101865562559251,0.0988724043514996,0.104948467800385,0.107713369397491,0.109442180001239,0.101923678605177,0.960919589582076,1.00296457385892,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"V_oracle",0.94891,-0.00108999999999992,0.000696274456662026,-7e-04,0.00028177277008068,0.05109,1.01237326621274,0.94815,0.00156782616223866,20000,0.106159537752406,3.34191994856744e-05,0.00472618851562927,0.106094035496474,0.102982353716999,0.109310787936815,0.112192500230016,0.113979907009335,0.106159537752406,1.00085456925496,1.04464690639113,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"F_feasible_leading",0.94918,-0.000819999999999932,0.000694530975551127,-0.00043,0.00030182621156987,0.05082,1.00878071378575,0.94885,0.00155778171609504,20000,0.10649791829962,3.85486797193746e-05,0.00545160656707163,0.106435440700063,0.102856430995404,0.11013715093714,0.113486437477062,0.115500170824024,0.10649791829962,1.00404476510544,1.04797668908719,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"VK_asym_full_oracle",0.94937,-0.000629999999999908,0.000693300822875611,-0.00024,0.000281069767143569,0.05063,1.00808913455233,0.9487,0.00155994086426377,20000,0.106386711249392,3.34907898030781e-05,0.00473631291540996,0.106320643157158,0.103203067936416,0.10954422635175,0.112432158560839,0.114222904877132,0.106386711249392,1.00299632342312,1.04688237289621,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"VK_leading_oracle",0.94948,-0.000519999999999965,0.000692587392319554,-0.00013,0.000279822468729979,0.05052,1.00644139160602,0.94875,0.00155922156058721,20000,0.106474474847342,3.35184472901851e-05,0.00474022427474675,0.106408226674142,0.103288281288086,0.109634567399428,0.11252486615885,0.11431677577117,0.106474474847342,1.00382374411355,1.04774599733385,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"VK_asym_full_feasible",0.94905,-0.000950000000000006,0.0006953711059571,-0.00056,0.000301326686467893,0.0509500000000001,1.01043228666359,0.94885,0.00155778171609504,20000,0.106409856901285,3.85167692856094e-05,0.00544709375025043,0.106347144704424,0.102771403502929,0.110046343552566,0.113392726895956,0.115404830903183,0.106409856901285,1.00321453680221,1.04711013418981,0,0,0,0
"gaussian_phi050_N4096_M16_Q256","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,16,256,16,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.333333333333333,8,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,16,256,8,100000,20000,"raw",0.93843,-0.01157,0.000760125878391204,-0.01118,0.000354896232036007,0.06157,1.1040461604613,0.93855,0.00169814453890121,20000,0.10162241146068,3.19895975373209e-05,0.00452401226921361,0.101564927525776,0.098580334498143,0.104638654916165,0.107395213585895,0.109118788145488,0.10162241146068,0.958079292756002,1,0,0,0,0
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"VK_asym_full_feasible",0.93738,-0.01262,0.000766151000782483,-0.01223,0.000611398404544934,0.06262,1.1233631592098,0.93655,0.00172371832820795,20000,0.108166977149845,0.000143289433269753,0.020264185987484,0.107443223044111,0.0939506185508488,0.121571365011962,0.134506470606511,0.1427365072559,0.108166977149845,1.01978037597912,1.05390112142298,0,0,0,9e-05
"gaussian_phi050_N4096_M256_Q16","gaussian_phi050_N4096","gaussian","fixed_N_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,256,16,256,NA,NA,"Fixed N=4096 distribution/dependence block comparison","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.666666666666667,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,256,16,17,100000,20000,"K_asym_full",0.93682,-0.01318,0.000769339246366647,-0.01279,0.000611937826645025,0.06318,1.12841233474527,0.936,0.00173066461222271,20000,0.107860995126665,0.00014224753934774,0.0201168399359775,0.107157839839111,0.0937418351044051,0.121139775780907,0.133956622981888,0.142237600425261,0.107860995126665,1.01689562805639,1.05091985296322,0,0,0,9e-05
