"design_id","scenario_id_module","innovation_module","module","panel","series","phi_module","N_module","M_module","Q_module","x_order","alpha_nominal","C_nominal","note","innovation_label_module","dist_code","skewness","excess_kurtosis","assumption_status_module","severity_group_module","phi_label_module","alpha_effective","L_module","seed","scenario_id_result","innovation_result","innovation_label_result","assumption_status_result","severity_group_result","phi_result","phi_label_result","N_result","M_result","Q_result","L_result","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"raw",0.94372,-0.00627999999999995,0.000728783655140536,-0.00589,0.000417558166664509,0.05628,1.05949862297739,0.94285,0.00164139997410747,20000,0.104953543367972,6.65266476058983e-05,0.0094082887303477,0.104890359407834,0.0984608481821328,0.111307609775007,0.11704617821346,0.120591567752841,0.104953543367972,0.989484653600538,1,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"K_asym_full",0.94662,-0.00337999999999994,0.000710848616795447,-0.00299,0.000410380656370194,0.05338,1.03639106837469,0.9455,0.00160514407453038,20000,0.106147632870317,6.72949834985334e-05,0.00951694783432995,0.106084712178341,0.099575490525028,0.112576291532546,0.118376464299781,0.121963519566645,0.106147632870317,1.000742331995,1.01137731480069,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"K_leading",0.94678,-0.00322,0.000709842458577958,-0.00283,0.000409416154072934,0.05322,1.03466662400135,0.94565,0.00160306078331422,20000,0.106238386577035,6.73534040078399e-05,0.00952520974198815,0.10617473063791,0.0996602242000278,0.112672757966782,0.118478083566477,0.122068240019259,0.106238386577035,1.0015979429365,1.01224201840007,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"VK_asym_full_feasible",0.94874,-0.00125999999999993,0.000697369431506716,-0.00087,0.000416045865189908,0.05126,1.01655811895425,0.94775,0.00157353006803175,20000,0.107403390543087,7.19963663212514e-05,0.0101818237693095,0.107271875303624,0.100322631323977,0.114235064489882,0.1205136492267,0.124416270253963,0.107403390543087,1.01258140770387,1.02334220547968,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"V_feasible",0.94616,-0.00383999999999995,0.00071373142287558,-0.00345,0.000422590535657873,0.05384,1.03922347468468,0.9455,0.00160514407453038,20000,0.106189756594876,7.11684461769043e-05,0.0100647381796398,0.106061156496337,0.0991943769777841,0.112943773559799,0.119153110033716,0.122984431034481,0.106189756594876,1.0011394675053,1.01177867070738,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"VK_asym_full_oracle",0.94871,-0.0012899999999999,0.000697562440932709,-9e-04,0.000405701301372647,0.0512899999999999,1.01513003375808,0.9479,0.00157139412624586,20000,0.107283080285439,6.80261609777859e-05,0.00962035194509602,0.107210946555298,0.100639302422544,0.113781626791544,0.11964677748842,0.1232833108741,0.107283080285439,1.01144714248715,1.02219588631991,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"VK_leading_oracle",0.94885,-0.00114999999999998,0.000696661162258957,-0.00076,0.000405210890720696,0.05115,1.01344096548228,0.94795,0.00157068134101096,20000,0.107374855002772,6.80852848735613e-05,0.00962871332662261,0.107302672314843,0.100724476154422,0.113878680936531,0.11974763921006,0.123390713901735,0.107374855002772,1.01231237934791,1.0230703181341,0,0,0,0
"gaussian_phi050_N4096_M64_Q64","gaussian_phi050_N4096","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,4096,64,64,4096,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,17,1877131599,"gaussian_phi050_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",4096,64,64,17,100000,20000,"F_feasible_leading",0.9489,-0.00109999999999999,0.000696338926098491,-0.00071,0.000415808475102275,0.0511,1.01486667449676,0.9479,0.00157139412624586,20000,0.107495637243125,7.20593250034748e-05,0.0101907274715365,0.107365721600864,0.100409161179009,0.114333656732884,0.120617893765065,0.124521922924367,0.107495637243125,1.01345109433953,1.02422113435694,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"VK_asym_full_oracle",0.94558,-0.00441999999999998,0.000717345548532923,-0.00429,0.000500318360831003,0.05442,1.03844830405679,0.94555,0.00160445002259341,20000,0.215893459116253,0.000196059536050075,0.0277270054914593,0.215197970492675,0.19685892445251,0.234535108268605,0.251780863196576,0.262333878092682,0.215893459116253,1.01820137014737,1.04374888785812,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"VK_leading_oracle",0.94632,-0.00367999999999991,0.000712730366969164,-0.00355,0.000497570548530063,0.0536799999999999,1.03140320023008,0.9464,0.00159259285443581,20000,0.216659068268396,0.000196777187065811,0.0278284966714098,0.215968344443772,0.197557870834264,0.235356203198261,0.252683453128682,0.263297554214559,0.216659068268396,1.02181215247908,1.04745026771628,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"VK_asym_full_feasible",0.94485,-0.00514999999999999,0.000721862019363812,-0.00502,0.000526071063172681,0.05515,1.04420463540265,0.9457,0.00160236559498761,20000,0.217042682782344,0.000219813847945911,0.0310863724962524,0.216220498234431,0.195889727211354,0.238039815945115,0.257270294771182,0.269356448694191,0.217042682782344,1.02362136349136,1.0493048733349,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"F_feasible_leading",0.94577,-0.00422999999999996,0.000716164136912761,-0.0041,0.000523865101287004,0.05423,1.03712047912448,0.94655,0.00159048887924437,20000,0.217826158064744,0.000220629009345713,0.0312016537269648,0.216996625432497,0.196594647440745,0.238906311730086,0.258202543120842,0.270310659609168,0.217826158064744,1.02731640645042,1.05309262798952,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"raw",0.93509,-0.01491,0.000779080816732128,-0.01478,0.000530488765369543,0.06491,1.12770670644115,0.93515,0.00174132819278848,20000,0.206844253083986,0.00018760097617094,0.0265307844815375,0.206194232576583,0.188670973938416,0.22465362877941,0.241120034879267,0.251199880416822,0.206844253083986,0.975523310244509,1,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"K_asym_full",0.94057,-0.00942999999999994,0.000747650152812129,-0.0093,0.000510428942534662,0.05943,1.08218729511345,0.9405,0.00167271859558026,20000,0.211314464558398,0.00019177400729986,0.0271209402034099,0.210644367094928,0.192737925174201,0.22951640908297,0.2463728247428,0.25672763476726,0.211314464558398,0.996605817638323,1.0216114850075,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"K_leading",0.94146,-0.00853999999999999,0.000742381764323451,-0.00841,0.000509701203601845,0.05854,1.07484545457672,0.94165,0.00165748721714528,20000,0.212062843157135,0.00019247365471372,0.0272198852895659,0.211374139822126,0.193411847106168,0.230337209560488,0.247255487978733,0.257629805700945,0.212062843157135,1.00013533686388,1.02522956280072,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"V_oracle",0.94057,-0.00942999999999994,0.000747650152812129,-0.0093,0.000510428942534662,0.05943,1.08212794778238,0.9405,0.00167271859558026,20000,0.211320482428335,0.000191779632217622,0.0271217356869085,0.210650267155783,0.192743489370003,0.229523147487419,0.24637993542164,0.256734697428623,0.211320482428335,0.996634199245809,1.02164057873308,0,0,0,0
"gaussian_phi050_N1024_M32_Q32","gaussian_phi050_N1024","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,1024,32,32,1024,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,13,952606029,"gaussian_phi050_N1024","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",1024,32,32,13,100000,20000,"V_feasible",0.93996,-0.0100399999999999,0.000751233641419232,-0.00991,0.00053769955384778,0.06004,1.08812640432732,0.94045,0.00167337678811438,20000,0.212365870365345,0.000214954115908022,0.0303991026005043,0.211552954377149,0.191691790531995,0.232896172937245,0.251698391125894,0.263484643267428,0.212365870365345,1.00156448029349,1.02669456462548,0,0,0,0
"gaussian_phi050_N100_M10_Q10","gaussian_phi050_N100","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,100,10,10,100,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,5,28603257,"gaussian_phi050_N100","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",100,10,10,5,100000,20000,"raw",0.88049,-0.06951,0.00102580387940386,-0.06996,0.000882305938231001,0.11951,1.75258330905801,0.88195,0.00228160247961822,20000,0.581375296951422,0.000984317907704123,0.139203573476188,0.57525586783131,0.483292013458695,0.671764377558109,0.763345037245132,0.818277141470456,0.581375296951422,0.862050349237023,1,0,0,0,0.00272
"gaussian_phi050_N100_M10_Q10","gaussian_phi050_N100","gaussian","regular_distribution_dependence","gaussian_phi_0.5","gaussian, phi = 0.5",0.5,100,10,10,100,0.5,NA,"Balanced distribution/dependence design","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.5",0.5,5,28603257,"gaussian_phi050_N100","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.5",100,10,10,5,100000,20000,"K_asym_full",0.89362,-0.05638,0.000975004079991464,-0.05683,0.00083869574048367,0.10638,1.60653469996984,0.8944,0.00217311573552814,20000,0.606856017324117,0.00102875231298272,0.145487547334286,0.600503840102699,0.504253726165672,0.701492976485378,0.797100648882258,0.85504252119139,0.606856017324117,0.89983259421935,1.04382835064769,0,0,0,0.00272
