"source","r_nominal","C_nominal","M","Q","C_effective","r_effective","phi","N","b","C_opt","coverage","coverage_error","coverage_mcse","convex_failure_rate","theoretical_delta","theoretical_coverage","normalized_error","normalized_theory","oracle_minus_grid_coverage","paired_mcse","normalized_paired_loss","normalized_paired_theory"
"relative grid",0.9,0.474341649025257,30,136,0.46875,0.889390591922357,0.2,4096,0.416666666666667,0.52704627669473,0.9468,-0.00319999999999998,0.000709716563143344,0,1.59201388888889,0.9471505381227,1.13074317547296,1.00687799110222,-0.00016,0.00032000120000975,-0.0565371587736481,0.00687799110222342
"relative grid",1,0.52704627669473,34,120,0.53125,1.00797600417867,0.2,4096,0.416666666666667,0.52704627669473,0.94664,-0.00335999999999992,0.000710722944613441,0,1.5811887254902,0.947169913512975,1.18728033424658,1.00003155662555,0,0,0,3.15566255517652e-05
"relative grid",1.1,0.579750904364203,37,110,0.578125,1.09691506337091,0.2,4096,0.416666666666667,0.52704627669473,0.94709,-0.00290999999999997,0.000707887928276786,0,1.58790822072072,0.947157886642087,1.02826957519571,1.00428133855657,-0.00045,0.000343073100069825,-0.159010759050885,0.00428133855657098
"relative grid",1.2,0.632455532033676,40,102,0.625,1.18585412256314,0.2,4096,0.416666666666667,0.52704627669473,0.94653,-0.00346999999999997,0.000711413797307868,0,1.60416666666667,0.947128786505316,1.22614963090348,1.01456408263735,0.00011,0.000328787104384585,0.0388692966568831,0.014564082637355
"relative grid",1.3,0.685160159703149,44,93,0.6875,1.30443953481946,0.2,4096,0.416666666666667,0.52704627669473,0.94689,-0.00310999999999995,0.00070914968730163,0,1.63731060606061,0.947069463912451,1.09894102366277,1.03552615046044,-0.00025,0.000356792163600155,-0.0883393105838252,0.0355261504604407
"relative grid",1.4,0.737864787372622,47,87,0.734375,1.39337859401169,0.2,4096,0.416666666666667,0.52704627669473,0.94685,-0.00314999999999999,0.000709401702140614,0,1.66893838652482,0.947012855012663,1.11307531335619,1.05552931518098,-0.00021,0.000357072589270501,-0.0742050208904132,0.0555293151809813
"relative grid",1.5,0.790569415042095,51,80,0.796875,1.51196400626801,0.2,4096,0.416666666666667,0.52704627669473,0.94578,-0.00422,0.000716101889398429,0,1.71818831699346,0.946924705153978,1.49116756265497,1.08667770615815,0.00086,0.000342627754184887,0.303887228408359,0.0866777061581474
"relative grid",1.6,0.843274042711568,54,75,0.84375,1.60090306546024,0.2,4096,0.416666666666667,0.52704627669473,0.94566,-0.00434000000000001,0.000716848410753627,0,1.75945216049383,0.946850849172077,1.53357043173521,1.11277525225292,0.00098,0.00039063016002252,0.346290097488595,0.112775252252924
"relative grid",1.7,0.895978670381041,57,71,0.890625,1.68984212465248,0.2,4096,0.416666666666667,0.52704627669473,0.94624,-0.00375999999999999,0.000713231115417717,0,1.80377375730994,0.946771520278434,1.32862323118073,1.14080669134784,4e-04,0.000403980237140779,0.14134289693412,0.140806691347841
"relative grid",1.8,0.948683298050514,61,67,0.953125,1.80842753690879,0.2,4096,0.416666666666667,0.52704627669473,0.94596,-0.00403999999999993,0.000714980268259201,0,1.86684596994536,0.94665863064432,1.42756325903459,1.18069706114671,0.00068,0.000376293491795858,0.240282924788005,0.180697061146713
"relative grid",1.9,1.00138792571999,64,64,1,1.89736659610103,0.2,4096,0.416666666666667,0.52704627669473,0.94507,-0.00492999999999999,0.00072050465022788,0,1.91666666666667,0.946569459201157,1.74205120471303,1.21220643639788,0.00157,0.000391761261189589,0.554770870466422,0.212206436397879
