"phi","value","curve","panel"
-0.941160967472894,1.38533081014103,"Total correction","Even M"
-0.941077981651376,1.38505307778645,"Total correction","Even M"
-0.940994995829858,1.38477544679371,"Total correction","Even M"
-0.94091201000834,1.38449791783918,"Total correction","Even M"
-0.940829024186822,1.38422049159371,"Total correction","Even M"
-0.940746038365304,1.38394316872296,"Total correction","Even M"
-0.940663052543787,1.38366594988706,"Total correction","Even M"
-0.940580066722269,1.38338883574082,"Total correction","Even M"
-0.940497080900751,1.38311182693389,"Total correction","Even M"
-0.940414095079233,1.38283492411066,"Total correction","Even M"
-0.940331109257715,1.3825581279102,"Total correction","Even M"
-0.940248123436197,1.38228143896663,"Total correction","Even M"
-0.940165137614679,1.38200485790869,"Total correction","Even M"
-0.940082151793161,1.38172838536022,"Total correction","Even M"
-0.939999165971643,1.38145202193997,"Total correction","Even M"
-0.939916180150125,1.38117576826162,"Total correction","Even M"
-0.939833194328607,1.38089962493391,"Total correction","Even M"
-0.939750208507089,1.38062359256069,"Total correction","Even M"
-0.939667222685571,1.38034767174076,"Total correction","Even M"
-0.939584236864053,1.38007186306819,"Total correction","Even M"
-0.939501251042535,1.37979616713213,"Total correction","Even M"
-0.939418265221018,1.37952058451697,"Total correction","Even M"
-0.9393352793995,1.37924511580229,"Total correction","Even M"
-0.939252293577982,1.37896976156296,"Total correction","Even M"
-0.939169307756464,1.37869452236915,"Total correction","Even M"
-0.939086321934946,1.3784193987864,"Total correction","Even M"
-0.939003336113428,1.37814439137544,"Total correction","Even M"
-0.93892035029191,1.37786950069269,"Total correction","Even M"
-0.938837364470392,1.37759472728976,"Total correction","Even M"
-0.938754378648874,1.37732007171377,"Total correction","Even M"
-0.938671392827356,1.37704553450742,"Total correction","Even M"
-0.938588407005838,1.37677111620889,"Total correction","Even M"
-0.93850542118432,1.3764968173519,"Total correction","Even M"
-0.938422435362802,1.37622263846575,"Total correction","Even M"
-0.938339449541284,1.3759485800754,"Total correction","Even M"
-0.938256463719767,1.37567464270147,"Total correction","Even M"
-0.938173477898249,1.37540082686022,"Total correction","Even M"
-0.938090492076731,1.37512713306367,"Total correction","Even M"
-0.938007506255213,1.37485356181951,"Total correction","Even M"
-0.937924520433695,1.37458011363127,"Total correction","Even M"
-0.937841534612177,1.37430678899833,"Total correction","Even M"
-0.937758548790659,1.37403358841571,"Total correction","Even M"
-0.937675562969141,1.37376051237453,"Total correction","Even M"
-0.937592577147623,1.37348756136162,"Total correction","Even M"
-0.937509591326105,1.37321473585983,"Total correction","Even M"
-0.937426605504587,1.37294203634791,"Total correction","Even M"
-0.937343619683069,1.37266946330066,"Total correction","Even M"
-0.937260633861551,1.37239701718876,"Total correction","Even M"
-0.937177648040033,1.37212469847903,"Total correction","Even M"
-0.937094662218515,1.37185250763428,"Total correction","Even M"
-0.937011676396998,1.37158044511347,"Total correction","Even M"
-0.93692869057548,1.37130851137161,"Total correction","Even M"
-0.936845704753962,1.37103670685994,"Total correction","Even M"
-0.936762718932444,1.3707650320258,"Total correction","Even M"
-0.936679733110926,1.3704934873127,"Total correction","Even M"
-0.936596747289408,1.37022207316046,"Total correction","Even M"
-0.93651376146789,1.36995079000507,"Total correction","Even M"
-0.936430775646372,1.36967963827885,"Total correction","Even M"
-0.936347789824854,1.36940861841035,"Total correction","Even M"
-0.936264804003336,1.36913773082456,"Total correction","Even M"
-0.936181818181818,1.36886697594271,"Total correction","Even M"
-0.9360988323603,1.36859635418247,"Total correction","Even M"
-0.936015846538782,1.36832586595789,"Total correction","Even M"
-0.935932860717264,1.36805551167942,"Total correction","Even M"
-0.935849874895746,1.36778529175398,"Total correction","Even M"
-0.935766889074229,1.36751520658504,"Total correction","Even M"
-0.935683903252711,1.36724525657243,"Total correction","Even M"
-0.935600917431193,1.36697544211265,"Total correction","Even M"
-0.935517931609675,1.36670576359862,"Total correction","Even M"
-0.935434945788157,1.3664362214199,"Total correction","Even M"
-0.935351959966639,1.36616681596262,"Total correction","Even M"
-0.935268974145121,1.36589754760959,"Total correction","Even M"
-0.935185988323603,1.36562841674017,"Total correction","Even M"
-0.935103002502085,1.36535942373041,"Total correction","Even M"
-0.935020016680567,1.36509056895311,"Total correction","Even M"
-0.934937030859049,1.36482185277773,"Total correction","Even M"
-0.934854045037531,1.36455327557045,"Total correction","Even M"
-0.934771059216013,1.36428483769421,"Total correction","Even M"
-0.934688073394495,1.36401653950875,"Total correction","Even M"
-0.934605087572978,1.36374838137064,"Total correction","Even M"
-0.93452210175146,1.36348036363318,"Total correction","Even M"
-0.934439115929942,1.36321248664657,"Total correction","Even M"
-0.934356130108424,1.36294475075792,"Total correction","Even M"
-0.934273144286906,1.3626771563111,"Total correction","Even M"
-0.934190158465388,1.36240970364701,"Total correction","Even M"
-0.93410717264387,1.36214239310343,"Total correction","Even M"
-0.934024186822352,1.36187522501506,"Total correction","Even M"
-0.933941201000834,1.36160819971364,"Total correction","Even M"
-0.933858215179316,1.36134131752781,"Total correction","Even M"
-0.933775229357798,1.3610745787833,"Total correction","Even M"
-0.93369224353628,1.36080798380284,"Total correction","Even M"
-0.933609257714762,1.3605415329062,"Total correction","Even M"
-0.933526271893244,1.36027522641021,"Total correction","Even M"
-0.933443286071726,1.36000906462891,"Total correction","Even M"
-0.933360300250209,1.35974304787324,"Total correction","Even M"
-0.933277314428691,1.35947717645143,"Total correction","Even M"
-0.933194328607173,1.35921145066884,"Total correction","Even M"
-0.933111342785655,1.35894587082791,"Total correction","Even M"
-0.933028356964137,1.35868043722838,"Total correction","Even M"
-0.932945371142619,1.35841515016717,"Total correction","Even M"
-0.932862385321101,1.35815000993834,"Total correction","Even M"
-0.932779399499583,1.35788501683329,"Total correction","Even M"
-0.932696413678065,1.3576201711407,"Total correction","Even M"
-0.932613427856547,1.35735547314638,"Total correction","Even M"
-0.932530442035029,1.35709092313362,"Total correction","Even M"
-0.932447456213511,1.35682652138293,"Total correction","Even M"
-0.932364470391993,1.35656226817217,"Total correction","Even M"
-0.932281484570475,1.35629816377657,"Total correction","Even M"
-0.932198498748958,1.35603420846869,"Total correction","Even M"
-0.93211551292744,1.35577040251859,"Total correction","Even M"
-0.932032527105922,1.35550674619355,"Total correction","Even M"
-0.931949541284404,1.35524323975848,"Total correction","Even M"
-0.931866555462886,1.35497988347557,"Total correction","Even M"
-0.931783569641368,1.3547166776046,"Total correction","Even M"
-0.93170058381985,1.35445362240266,"Total correction","Even M"
-0.931617597998332,1.3541907181245,"Total correction","Even M"
-0.931534612176814,1.35392796502229,"Total correction","Even M"
-0.931451626355296,1.35366536334577,"Total correction","Even M"
-0.931368640533778,1.35340291334216,"Total correction","Even M"
-0.93128565471226,1.35314061525629,"Total correction","Even M"
-0.931202668890742,1.35287846933056,"Total correction","Even M"
-0.931119683069224,1.35261647580492,"Total correction","Even M"
-0.931036697247706,1.352354634917,"Total correction","Even M"
-0.930953711426189,1.35209294690203,"Total correction","Even M"
-0.930870725604671,1.3518314119928,"Total correction","Even M"
-0.930787739783153,1.35157003041987,"Total correction","Even M"
-0.930704753961635,1.35130880241139,"Total correction","Even M"
-0.930621768140117,1.35104772819323,"Total correction","Even M"
-0.930538782318599,1.35078680798897,"Total correction","Even M"
-0.930455796497081,1.35052604201984,"Total correction","Even M"
-0.930372810675563,1.3502654305049,"Total correction","Even M"
-0.930289824854045,1.3500049736609,"Total correction","Even M"
-0.930206839032527,1.34974467170236,"Total correction","Even M"
-0.930123853211009,1.34948452484157,"Total correction","Even M"
-0.930040867389491,1.34922453328867,"Total correction","Even M"
-0.929957881567973,1.34896469725146,"Total correction","Even M"
-0.929874895746455,1.34870501693574,"Total correction","Even M"
-0.929791909924937,1.34844549254499,"Total correction","Even M"
-0.92970892410342,1.34818612428068,"Total correction","Even M"
-0.929625938281902,1.34792691234201,"Total correction","Even M"
-0.929542952460384,1.34766785692617,"Total correction","Even M"
-0.929459966638866,1.34740895822815,"Total correction","Even M"
-0.929376980817348,1.3471502164409,"Total correction","Even M"
-0.92929399499583,1.3468916317553,"Total correction","Even M"
-0.929211009174312,1.34663320436015,"Total correction","Even M"
-0.929128023352794,1.34637493444212,"Total correction","Even M"
-0.929045037531276,1.34611682218596,"Total correction","Even M"
-0.928962051709758,1.34585886777434,"Total correction","Even M"
-0.92887906588824,1.34560107138787,"Total correction","Even M"
-0.928796080066722,1.34534343320527,"Total correction","Even M"
-0.928713094245204,1.34508595340316,"Total correction","Even M"
-0.928630108423686,1.34482863215625,"Total correction","Even M"
-0.928547122602169,1.34457146963732,"Total correction","Even M"
-0.928464136780651,1.3443144660171,"Total correction","Even M"
-0.928381150959133,1.34405762146448,"Total correction","Even M"
-0.928298165137615,1.34380093614635,"Total correction","Even M"
-0.928215179316097,1.34354441022782,"Total correction","Even M"
-0.928132193494579,1.34328804387193,"Total correction","Even M"
-0.928049207673061,1.34303183723995,"Total correction","Even M"
-0.927966221851543,1.34277579049123,"Total correction","Even M"
-0.927883236030025,1.34251990378333,"Total correction","Even M"
-0.927800250208507,1.34226417727188,"Total correction","Even M"
-0.927717264386989,1.34200861111067,"Total correction","Even M"
-0.927634278565471,1.34175320545179,"Total correction","Even M"
-0.927551292743953,1.34149796044534,"Total correction","Even M"
-0.927468306922435,1.34124287623977,"Total correction","Even M"
-0.927385321100917,1.34098795298168,"Total correction","Even M"
-0.9273023352794,1.34073319081586,"Total correction","Even M"
-0.927219349457882,1.34047858988545,"Total correction","Even M"
-0.927136363636364,1.34022415033166,"Total correction","Even M"
-0.927053377814846,1.33996987229412,"Total correction","Even M"
-0.926970391993328,1.33971575591066,"Total correction","Even M"
-0.92688740617181,1.33946180131739,"Total correction","Even M"
-0.926804420350292,1.33920800864873,"Total correction","Even M"
-0.926721434528774,1.33895437803738,"Total correction","Even M"
-0.926638448707256,1.3387009096144,"Total correction","Even M"
-0.926555462885738,1.3384476035091,"Total correction","Even M"
-0.92647247706422,1.33819445984923,"Total correction","Even M"
-0.926389491242702,1.33794147876078,"Total correction","Even M"
-0.926306505421184,1.33768866036819,"Total correction","Even M"
-0.926223519599666,1.33743600479419,"Total correction","Even M"
-0.926140533778149,1.33718351215993,"Total correction","Even M"
-0.926057547956631,1.33693118258497,"Total correction","Even M"
-0.925974562135113,1.33667901618722,"Total correction","Even M"
-0.925891576313595,1.33642701308306,"Total correction","Even M"
-0.925808590492077,1.33617517338721,"Total correction","Even M"
-0.925725604670559,1.33592349721293,"Total correction","Even M"
-0.925642618849041,1.3356719846718,"Total correction","Even M"
-0.925559633027523,1.33542063587397,"Total correction","Even M"
-0.925476647206005,1.33516945092798,"Total correction","Even M"
-0.925393661384487,1.33491842994084,"Total correction","Even M"
-0.925310675562969,1.33466757301809,"Total correction","Even M"
-0.925227689741451,1.33441688026371,"Total correction","Even M"
-0.925144703919933,1.33416635178021,"Total correction","Even M"
-0.925061718098415,1.3339159876686,"Total correction","Even M"
-0.924978732276897,1.33366578802842,"Total correction","Even M"
-0.92489574645538,1.33341575295775,"Total correction","Even M"
-0.924812760633862,1.33316588255319,"Total correction","Even M"
-0.924729774812344,1.33291617690992,"Total correction","Even M"
-0.924646788990826,1.33266663612157,"Total correction","Even M"
-0.924563803169308,1.33241726028055,"Total correction","Even M"
-0.92448081734779,1.33216804947763,"Total correction","Even M"
-0.924397831526272,1.33191900380231,"Total correction","Even M"
-0.924314845704754,1.33167012334261,"Total correction","Even M"
-0.924231859883236,1.33142140818519,"Total correction","Even M"
-0.924148874061718,1.33117285841532,"Total correction","Even M"
-0.9240658882402,1.33092447411687,"Total correction","Even M"
-0.923982902418682,1.33067625537238,"Total correction","Even M"
-0.923899916597164,1.33042820226303,"Total correction","Even M"
-0.923816930775646,1.33018031486861,"Total correction","Even M"
-0.923733944954128,1.32993259326757,"Total correction","Even M"
-0.923650959132611,1.32968503753709,"Total correction","Even M"
-0.923567973311093,1.32943764775297,"Total correction","Even M"
-0.923484987489575,1.32919042398971,"Total correction","Even M"
-0.923402001668057,1.32894336632049,"Total correction","Even M"
-0.923319015846539,1.32869647481725,"Total correction","Even M"
-0.923236030025021,1.32844974955054,"Total correction","Even M"
-0.923153044203503,1.32820319058972,"Total correction","Even M"
-0.923070058381985,1.32795679800279,"Total correction","Even M"
-0.922987072560467,1.32771057185662,"Total correction","Even M"
-0.922904086738949,1.32746451221665,"Total correction","Even M"
-0.922821100917431,1.32721861914721,"Total correction","Even M"
-0.922738115095913,1.32697289271134,"Total correction","Even M"
-0.922655129274395,1.32672733297081,"Total correction","Even M"
-0.922572143452877,1.32648193998625,"Total correction","Even M"
-0.92248915763136,1.326236713817,"Total correction","Even M"
-0.922406171809842,1.3259916545212,"Total correction","Even M"
-0.922323185988324,1.32574676215583,"Total correction","Even M"
-0.922240200166806,1.32550203677666,"Total correction","Even M"
-0.922157214345288,1.32525747843825,"Total correction","Even M"
-0.92207422852377,1.325013087194,"Total correction","Even M"
-0.921991242702252,1.32476886309617,"Total correction","Even M"
-0.921908256880734,1.32452480619575,"Total correction","Even M"
-0.921825271059216,1.32428091654274,"Total correction","Even M"
-0.921742285237698,1.32403719418584,"Total correction","Even M"
-0.92165929941618,1.3237936391727,"Total correction","Even M"
-0.921576313594662,1.32355025154981,"Total correction","Even M"
-0.921493327773144,1.32330703136257,"Total correction","Even M"
-0.921410341951626,1.32306397865515,"Total correction","Even M"
-0.921327356130108,1.32282109347077,"Total correction","Even M"
-0.921244370308591,1.32257837585142,"Total correction","Even M"
-0.921161384487073,1.32233582583805,"Total correction","Even M"
-0.921078398665555,1.32209344347048,"Total correction","Even M"
-0.920995412844037,1.32185122878751,"Total correction","Even M"
-0.920912427022519,1.32160918182682,"Total correction","Even M"
-0.920829441201001,1.32136730262502,"Total correction","Even M"
-0.920746455379483,1.32112559121771,"Total correction","Even M"
-0.920663469557965,1.32088404763933,"Total correction","Even M"
-0.920580483736447,1.32064267192338,"Total correction","Even M"
-0.920497497914929,1.32040146410227,"Total correction","Even M"
-0.920414512093411,1.32016042420739,"Total correction","Even M"
-0.920331526271893,1.31991955226908,"Total correction","Even M"
-0.920248540450375,1.31967884831669,"Total correction","Even M"
-0.920165554628857,1.31943831237854,"Total correction","Even M"
-0.92008256880734,1.31919794448192,"Total correction","Even M"
-0.919999582985822,1.31895774465317,"Total correction","Even M"
-0.919916597164304,1.3187177129176,"Total correction","Even M"
-0.919833611342786,1.3184778492995,"Total correction","Even M"
-0.919750625521268,1.31823815382228,"Total correction","Even M"
-0.91966763969975,1.3179986265083,"Total correction","Even M"
-0.919584653878232,1.31775926737892,"Total correction","Even M"
-0.919501668056714,1.31752007645459,"Total correction","Even M"
-0.919418682235196,1.31728105375484,"Total correction","Even M"
-0.919335696413678,1.31704219929813,"Total correction","Even M"
-0.91925271059216,1.31680351310214,"Total correction","Even M"
-0.919169724770642,1.31656499518343,"Total correction","Even M"
-0.919086738949124,1.31632664555776,"Total correction","Even M"
-0.919003753127606,1.31608846423996,"Total correction","Even M"
-0.918920767306088,1.31585045124383,"Total correction","Even M"
-0.918837781484571,1.31561260658237,"Total correction","Even M"
-0.918754795663053,1.31537493026763,"Total correction","Even M"
-0.918671809841535,1.31513742231075,"Total correction","Even M"
-0.918588824020017,1.31490008272199,"Total correction","Even M"
-0.918505838198499,1.31466291151073,"Total correction","Even M"
-0.918422852376981,1.3144259086854,"Total correction","Even M"
-0.918339866555463,1.31418907425363,"Total correction","Even M"
-0.918256880733945,1.31395240822215,"Total correction","Even M"
-0.918173894912427,1.31371591059681,"Total correction","Even M"
-0.918090909090909,1.3134795813826,"Total correction","Even M"
-0.918007923269391,1.31324342058369,"Total correction","Even M"
-0.917924937447873,1.31300742820333,"Total correction","Even M"
-0.917841951626355,1.31277160424398,"Total correction","Even M"
-0.917758965804837,1.31253594870727,"Total correction","Even M"
-0.917675979983319,1.31230046159394,"Total correction","Even M"
-0.917592994161802,1.31206514290395,"Total correction","Even M"
-0.917510008340284,1.3118299926364,"Total correction","Even M"
-0.917427022518766,1.31159501078961,"Total correction","Even M"
-0.917344036697248,1.31136019736108,"Total correction","Even M"
-0.91726105087573,1.31112555234746,"Total correction","Even M"
-0.917178065054212,1.31089107574465,"Total correction","Even M"
-0.917095079232694,1.31065676754771,"Total correction","Even M"
-0.917012093411176,1.31042262775097,"Total correction","Even M"
-0.916929107589658,1.31018865634792,"Total correction","Even M"
-0.91684612176814,1.30995485333127,"Total correction","Even M"
-0.916763135946622,1.30972121869296,"Total correction","Even M"
-0.916680150125104,1.30948775242421,"Total correction","Even M"
-0.916597164303586,1.30925445451539,"Total correction","Even M"
-0.916514178482068,1.30902132495616,"Total correction","Even M"
-0.916431192660551,1.30878836373544,"Total correction","Even M"
-0.916348206839033,1.30855557084131,"Total correction","Even M"
-0.916265221017515,1.30832294626125,"Total correction","Even M"
-0.916182235195997,1.30809048998186,"Total correction","Even M"
-0.916099249374479,1.30785820198905,"Total correction","Even M"
-0.916016263552961,1.30762608226805,"Total correction","Even M"
-0.915933277731443,1.3073941308033,"Total correction","Even M"
-0.915850291909925,1.30716234757853,"Total correction","Even M"
-0.915767306088407,1.30693073257678,"Total correction","Even M"
-0.915684320266889,1.30669928578035,"Total correction","Even M"
-0.915601334445371,1.30646800717082,"Total correction","Even M"
-0.915518348623853,1.30623689672913,"Total correction","Even M"
-0.915435362802335,1.30600595443544,"Total correction","Even M"
-0.915352376980817,1.30577518026928,"Total correction","Even M"
-0.9152693911593,1.30554457420947,"Total correction","Even M"
-0.915186405337782,1.3053141362341,"Total correction","Even M"
-0.915103419516264,1.30508386632068,"Total correction","Even M"
-0.915020433694746,1.30485376444594,"Total correction","Even M"
-0.914937447873228,1.304623830586,"Total correction","Even M"
-0.91485446205171,1.30439406471631,"Total correction","Even M"
-0.914771476230192,1.3041644668116,"Total correction","Even M"
-0.914688490408674,1.30393503684604,"Total correction","Even M"
-0.914605504587156,1.30370577479305,"Total correction","Even M"
-0.914522518765638,1.30347668062547,"Total correction","Even M"
-0.91443953294412,1.30324775431544,"Total correction","Even M"
-0.914356547122602,1.30301899583452,"Total correction","Even M"
-0.914273561301084,1.30279040515358,"Total correction","Even M"
-0.914190575479566,1.30256198224288,"Total correction","Even M"
-0.914107589658048,1.30233372707203,"Total correction","Even M"
-0.914024603836531,1.30210563961007,"Total correction","Even M"
-0.913941618015013,1.30187771982534,"Total correction","Even M"
-0.913858632193495,1.30164996768567,"Total correction","Even M"
-0.913775646371977,1.30142238315816,"Total correction","Even M"
-0.913692660550459,1.30119496620938,"Total correction","Even M"
-0.913609674728941,1.30096771680528,"Total correction","Even M"
-0.913526688907423,1.3007406349112,"Total correction","Even M"
-0.913443703085905,1.30051372049188,"Total correction","Even M"
-0.913360717264387,1.30028697351151,"Total correction","Even M"
-0.913277731442869,1.30006039393361,"Total correction","Even M"
-0.913194745621351,1.29983398172124,"Total correction","Even M"
-0.913111759799833,1.29960773683673,"Total correction","Even M"
-0.913028773978315,1.29938165924196,"Total correction","Even M"
-0.912945788156797,1.29915574889815,"Total correction","Even M"
-0.912862802335279,1.29893000576603,"Total correction","Even M"
-0.912779816513761,1.29870442980571,"Total correction","Even M"
-0.912696830692244,1.29847902097674,"Total correction","Even M"
-0.912613844870726,1.29825377923814,"Total correction","Even M"
-0.912530859049208,1.29802870454838,"Total correction","Even M"
-0.91244787322769,1.29780379686533,"Total correction","Even M"
-0.912364887406172,1.29757905614638,"Total correction","Even M"
-0.912281901584654,1.29735448234835,"Total correction","Even M"
-0.912198915763136,1.29713007542747,"Total correction","Even M"
-0.912115929941618,1.29690583533953,"Total correction","Even M"
-0.9120329441201,1.29668176203972,"Total correction","Even M"
-0.911949958298582,1.29645785548274,"Total correction","Even M"
-0.911866972477064,1.29623411562273,"Total correction","Even M"
-0.911783986655546,1.29601054241334,"Total correction","Even M"
-0.911701000834028,1.29578713580771,"Total correction","Even M"
-0.91161801501251,1.29556389575841,"Total correction","Even M"
-0.911535029190992,1.29534082221755,"Total correction","Even M"
-0.911452043369475,1.29511791513673,"Total correction","Even M"
-0.911369057547957,1.29489517446706,"Total correction","Even M"
-0.911286071726439,1.29467260015907,"Total correction","Even M"
-0.911203085904921,1.29445019216289,"Total correction","Even M"
-0.911120100083403,1.29422795042814,"Total correction","Even M"
-0.911037114261885,1.29400587490386,"Total correction","Even M"
-0.910954128440367,1.29378396553872,"Total correction","Even M"
-0.910871142618849,1.29356222228086,"Total correction","Even M"
-0.910788156797331,1.29334064507794,"Total correction","Even M"
-0.910705170975813,1.29311923387714,"Total correction","Even M"
-0.910622185154295,1.29289798862512,"Total correction","Even M"
-0.910539199332777,1.29267690926821,"Total correction","Even M"
-0.910456213511259,1.29245599575209,"Total correction","Even M"
-0.910373227689741,1.29223524802212,"Total correction","Even M"
-0.910290241868223,1.29201466602315,"Total correction","Even M"
-0.910207256046706,1.29179424969957,"Total correction","Even M"
-0.910124270225188,1.29157399899528,"Total correction","Even M"
-0.91004128440367,1.2913539138538,"Total correction","Even M"
-0.909958298582152,1.29113399421815,"Total correction","Even M"
-0.909875312760634,1.29091424003093,"Total correction","Even M"
-0.909792326939116,1.2906946512343,"Total correction","Even M"
-0.909709341117598,1.29047522776996,"Total correction","Even M"
-0.90962635529608,1.29025596957918,"Total correction","Even M"
-0.909543369474562,1.29003687660283,"Total correction","Even M"
-0.909460383653044,1.28981794878128,"Total correction","Even M"
-0.909377397831526,1.28959918605455,"Total correction","Even M"
-0.909294412010008,1.28938058836217,"Total correction","Even M"
-0.90921142618849,1.28916215564333,"Total correction","Even M"
-0.909128440366972,1.28894388783671,"Total correction","Even M"
-0.909045454545455,1.28872578488066,"Total correction","Even M"
-0.908962468723937,1.28850784671305,"Total correction","Even M"
-0.908879482902419,1.28829007327135,"Total correction","Even M"
-0.908796497080901,1.28807246449269,"Total correction","Even M"
-0.908713511259383,1.2878550203137,"Total correction","Even M"
-0.908630525437865,1.28763774067067,"Total correction","Even M"
-0.908547539616347,1.28742062549949,"Total correction","Even M"
-0.908464553794829,1.28720367473565,"Total correction","Even M"
-0.908381567973311,1.28698688831421,"Total correction","Even M"
-0.908298582151793,1.2867702661699,"Total correction","Even M"
-0.908215596330275,1.28655380823701,"Total correction","Even M"
-0.908132610508757,1.28633751444949,"Total correction","Even M"
-0.908049624687239,1.2861213847409,"Total correction","Even M"
-0.907966638865721,1.28590541904437,"Total correction","Even M"
-0.907883653044203,1.28568961729272,"Total correction","Even M"
-0.907800667222686,1.28547397941836,"Total correction","Even M"
-0.907717681401168,1.28525850535336,"Total correction","Even M"
-0.90763469557965,1.28504319502938,"Total correction","Even M"
-0.907551709758132,1.28482804837773,"Total correction","Even M"
-0.907468723936614,1.28461306532939,"Total correction","Even M"
-0.907385738115096,1.28439824581492,"Total correction","Even M"
-0.907302752293578,1.28418358976457,"Total correction","Even M"
-0.90721976647206,1.28396909710823,"Total correction","Even M"
-0.907136780650542,1.2837547677754,"Total correction","Even M"
-0.907053794829024,1.28354060169527,"Total correction","Even M"
-0.906970809007506,1.28332659879668,"Total correction","Even M"
-0.906887823185988,1.2831127590081,"Total correction","Even M"
-0.90680483736447,1.28289908225767,"Total correction","Even M"
-0.906721851542952,1.28268556847318,"Total correction","Even M"
-0.906638865721435,1.28247221758211,"Total correction","Even M"
-0.906555879899917,1.2822590295116,"Total correction","Even M"
-0.906472894078399,1.2820460041884,"Total correction","Even M"
-0.906389908256881,1.28183314153899,"Total correction","Even M"
-0.906306922435363,1.28162044148954,"Total correction","Even M"
-0.906223936613845,1.28140790396582,"Total correction","Even M"
-0.906140950792327,1.28119552889331,"Total correction","Even M"
-0.906057964970809,1.28098331619721,"Total correction","Even M"
-0.905974979149291,1.28077126580233,"Total correction","Even M"
-0.905891993327773,1.28055937763322,"Total correction","Even M"
-0.905809007506255,1.28034765161411,"Total correction","Even M"
-0.905726021684737,1.28013608766888,"Total correction","Even M"
-0.905643035863219,1.27992468572111,"Total correction","Even M"
-0.905560050041701,1.2797134456941,"Total correction","Even M"
-0.905477064220183,1.27950236751086,"Total correction","Even M"
-0.905394078398666,1.27929145109405,"Total correction","Even M"
-0.905311092577148,1.27908069636601,"Total correction","Even M"
-0.90522810675563,1.27887010324888,"Total correction","Even M"
-0.905145120934112,1.27865967166441,"Total correction","Even M"
-0.905062135112594,1.2784494015341,"Total correction","Even M"
-0.904979149291076,1.27823929277913,"Total correction","Even M"
-0.904896163469558,1.27802934532044,"Total correction","Even M"
-0.90481317764804,1.27781955907864,"Total correction","Even M"
-0.904730191826522,1.27760993397405,"Total correction","Even M"
-0.904647206005004,1.27740046992674,"Total correction","Even M"
-0.904564220183486,1.27719116685648,"Total correction","Even M"
-0.904481234361968,1.27698202468273,"Total correction","Even M"
-0.90439824854045,1.27677304332477,"Total correction","Even M"
-0.904315262718932,1.27656422270148,"Total correction","Even M"
-0.904232276897414,1.27635556273157,"Total correction","Even M"
-0.904149291075897,1.27614706333341,"Total correction","Even M"
-0.904066305254379,1.27593872442515,"Total correction","Even M"
-0.903983319432861,1.27573054592464,"Total correction","Even M"
-0.903900333611343,1.2755225277495,"Total correction","Even M"
-0.903817347789825,1.27531466981703,"Total correction","Even M"
-0.903734361968307,1.27510697204432,"Total correction","Even M"
-0.903651376146789,1.27489943434821,"Total correction","Even M"
-0.903568390325271,1.27469205664522,"Total correction","Even M"
-0.903485404503753,1.27448483885169,"Total correction","Even M"
-0.903402418682235,1.27427778088366,"Total correction","Even M"
-0.903319432860717,1.27407088265693,"Total correction","Even M"
-0.903236447039199,1.27386414408705,"Total correction","Even M"
-0.903153461217681,1.27365756508934,"Total correction","Even M"
-0.903070475396163,1.27345114557884,"Total correction","Even M"
-0.902987489574646,1.27324488547039,"Total correction","Even M"
-0.902904503753128,1.27303878467856,"Total correction","Even M"
-0.90282151793161,1.27283284311769,"Total correction","Even M"
-0.902738532110092,1.27262706070186,"Total correction","Even M"
-0.902655546288574,1.27242143734498,"Total correction","Even M"
-0.902572560467056,1.27221597296064,"Total correction","Even M"
-0.902489574645538,1.27201066746227,"Total correction","Even M"
-0.90240658882402,1.27180552076301,"Total correction","Even M"
-0.902323603002502,1.27160053277581,"Total correction","Even M"
-0.902240617180984,1.27139570341341,"Total correction","Even M"
-0.902157631359466,1.27119103258827,"Total correction","Even M"
-0.902074645537948,1.27098652021266,"Total correction","Even M"
-0.90199165971643,1.27078216619866,"Total correction","Even M"
-0.901908673894912,1.27057797045806,"Total correction","Even M"
-0.901825688073394,1.27037393290247,"Total correction","Even M"
-0.901742702251877,1.27017005344329,"Total correction","Even M"
-0.901659716430359,1.26996633199173,"Total correction","Even M"
-0.901576730608841,1.26976276845872,"Total correction","Even M"
-0.901493744787323,1.26955936275501,"Total correction","Even M"
-0.901410758965805,1.26935611479119,"Total correction","Even M"
-0.901327773144287,1.26915302447756,"Total correction","Even M"
-0.901244787322769,1.26895009172425,"Total correction","Even M"
-0.901161801501251,1.26874731644123,"Total correction","Even M"
-0.901078815679733,1.26854469853821,"Total correction","Even M"
-0.900995829858215,1.26834223792471,"Total correction","Even M"
-0.900912844036697,1.26813993451006,"Total correction","Even M"
-0.900829858215179,1.26793778820339,"Total correction","Even M"
-0.900746872393661,1.26773579891364,"Total correction","Even M"
-0.900663886572143,1.26753396654955,"Total correction","Even M"
-0.900580900750626,1.26733229101967,"Total correction","Even M"
-0.900497914929108,1.26713077223235,"Total correction","Even M"
-0.90041492910759,1.26692941009577,"Total correction","Even M"
-0.900331943286072,1.26672820451789,"Total correction","Even M"
-0.900248957464554,1.26652715540654,"Total correction","Even M"
-0.900165971643036,1.26632626266929,"Total correction","Even M"
-0.900082985821518,1.26612552621361,"Total correction","Even M"
-0.9,1.2659249459467,"Total correction","Even M"
-0.9995,100.125188852909,"Variance calibration","Odd M, even Q"
-0.999417014178482,86.5528638387531,"Variance calibration","Odd M, even Q"
