"scenario_id","design_id","innovation","innovation_label","dist_code","skewness","excess_kurtosis","assumption_status","severity_group","phi","phi_label","N","M","Q","L","seed","sigma2_long_run","B2_long_run","b_true","omega_M","omega_N","nu_oracle","aK_asym_full","factor_K_asym_full","factor_K_leading","variance_component","EL_component","leading_total_component","first_order_length_benchmark","aK_gaussian_exact","aK_exact_minus_asym"
"gaussian_phi060_N64","gaussian_phi060_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.6,"phi = 0.60",64,8,8,4,2610149,4,7.5,1.875,3.0782464,3.8828125,0.792787805231388,2.625,0.958984375,0.8125,0.234375,0.1875,0.421875,0.965520077705094,4.10615619252514,1.48115619252514
"gaussian_phi060_N64","gaussian_phi060_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.6,"phi = 0.60",64,16,4,5,2610149,4,7.5,1.875,3.53138223952691,3.8828125,0.909490798107535,14.625,0.771484375,0.625,0.1171875,0.375,0.4921875,0.965520077705094,16.107066995064,1.48206699506401
"gaussian_phi065_N64","gaussian_phi065_N64_M4_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.65,"phi = 0.65",64,4,16,2,7613649,4.71428571428571,10.6122448979592,2.25108225108225,2.5348125,4.54846938775528,0.55728911946156,-5.25541125541126,1.0821158008658,0.90625,0.562770562770563,0.09375,0.656520562770563,1.04501070120866,-0.889197575175669,4.36621368023559
"gaussian_phi065_N64","gaussian_phi065_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.65,"phi = 0.65",64,8,8,4,7613649,4.71428571428571,10.6122448979592,2.25108225108225,3.43002431191406,4.54846938775528,0.754105176820112,0.744588744588741,0.988365800865801,0.8125,0.281385281385281,0.1875,0.468885281385281,1.04501070120866,2.83748184136102,2.09289309677228
"gaussian_phi065_N64","gaussian_phi065_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.65,"phi = 0.65",64,16,4,5,7613649,4.71428571428571,10.6122448979592,2.25108225108225,4.05169385138682,4.54846938775528,0.890781822626793,12.7445887445887,0.800865800865801,0.625,0.140692640692641,0.375,0.515692640692641,1.04501070120866,14.5539643401897,1.80937559560097
"gaussian_phi070_N64","gaussian_phi070_N64_M4_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.7,"phi = 0.70",64,4,16,2,12617149,5.66666666666667,15.5555555555556,2.74509803921569,2.7115,5.42361111114076,0.499943661969098,-7.72549019607843,1.12071078431373,0.90625,0.686274509803921,0.09375,0.780024509803921,1.14112276790521,-1.37017637229241,6.35531382378602
"gaussian_phi070_N64","gaussian_phi070_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.7,"phi = 0.70",64,8,8,4,12617149,5.66666666666667,15.5555555555556,2.74509803921569,3.834315575,5.42361111114076,0.706967276308556,-1.72549019607843,1.02696078431373,0.8125,0.343137254901961,0.1875,0.530637254901961,1.14112276790521,1.38821483107553,3.11370502715396
"gaussian_phi070_N64","gaussian_phi070_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.7,"phi = 0.70",64,16,4,5,12617149,5.66666666666667,15.5555555555556,2.74509803921569,4.69767542380538,5.42361111114076,0.866152702976026,10.2745098039216,0.839460784313725,0.625,0.17156862745098,0.375,0.54656862745098,1.14112276790521,12.5509007048182,2.27639090089658
"gaussian_phi075_N64","gaussian_phi075_N64_M4_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.75,"phi = 0.75",64,4,16,2,17620649,7,24,3.42857142857143,2.8984375,6.62500000378401,0.437499999750113,-11.1428571428571,1.17410714285714,0.90625,0.857142857142857,0.09375,0.950892857142857,1.26119151751515,-1.73697658031745,9.40588056253969
"gaussian_phi075_N64","gaussian_phi075_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.75,"phi = 0.75",64,8,8,4,17620649,7,24,3.42857142857143,4.30033874511719,6.62500000378401,0.649107734741277,-5.14285714285714,1.08035714285714,0.8125,0.428571428571429,0.1875,0.616071428571429,1.26119151751515,-0.234143800642228,4.90871334221491
